danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.282,0.566,11,-6.924,0,0.0291,0.000878,0.0,0.38,0.477,112.362,audio_features,1W0OCrMsRP1SLTEdw3JwEz,spotify:track:1W0OCrMsRP1SLTEdw3JwEz,https://api.spotify.com/v1/tracks/1W0OCrMsRP1SLTEdw3JwEz,https://api.spotify.com/v1/audio-analysis/1W0OCrMsRP1SLTEdw3JwEz,236253,3
0.779,0.486,5,-7.205,1,0.193,0.802,5.76e-05,0.0992,0.654,123.993,audio_features,0lwUIYJfWGB8qUEAJtYfb6,spotify:track:0lwUIYJfWGB8qUEAJtYfb6,https://api.spotify.com/v1/tracks/0lwUIYJfWGB8qUEAJtYfb6,https://api.spotify.com/v1/audio-analysis/0lwUIYJfWGB8qUEAJtYfb6,245960,4
0.623,0.296,1,-8.036,1,0.0311,0.522,0.211,0.0801,0.158,129.949,audio_features,1knUACOt5yfNAYn7gnYQVt,spotify:track:1knUACOt5yfNAYn7gnYQVt,https://api.spotify.com/v1/tracks/1knUACOt5yfNAYn7gnYQVt,https://api.spotify.com/v1/audio-analysis/1knUACOt5yfNAYn7gnYQVt,224482,3
0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,audio_features,0rRjGruFonCGOt0S5zAJNQ,spotify:track:0rRjGruFonCGOt0S5zAJNQ,https://api.spotify.com/v1/tracks/0rRjGruFonCGOt0S5zAJNQ,https://api.spotify.com/v1/audio-analysis/0rRjGruFonCGOt0S5zAJNQ,320654,4
0.668,0.563,4,-8.23,1,0.0305,0.649,0.000347,0.11,0.289,130.366,audio_features,6Zz5CiVpQk2Fz2nV8m3YQm,spotify:track:6Zz5CiVpQk2Fz2nV8m3YQm,https://api.spotify.com/v1/tracks/6Zz5CiVpQk2Fz2nV8m3YQm,https://api.spotify.com/v1/audio-analysis/6Zz5CiVpQk2Fz2nV8m3YQm,201786,4
0.544,0.925,9,-3.828,0,0.0406,0.00327,0.000399,0.284,0.789,101.984,audio_features,7H5WVBQdSnJ1zmu8JoD6pg,spotify:track:7H5WVBQdSnJ1zmu8JoD6pg,https://api.spotify.com/v1/tracks/7H5WVBQdSnJ1zmu8JoD6pg,https://api.spotify.com/v1/audio-analysis/7H5WVBQdSnJ1zmu8JoD6pg,166792,4
0.401,0.132,0,-15.569,1,0.0355,0.938,0.102,0.1,0.0381,136.142,audio_features,07XaOyTS5hyaWiUK1Bc3bR,spotify:track:07XaOyTS5hyaWiUK1Bc3bR,https://api.spotify.com/v1/tracks/07XaOyTS5hyaWiUK1Bc3bR,https://api.spotify.com/v1/audio-analysis/07XaOyTS5hyaWiUK1Bc3bR,283464,4
0.581,0.531,3,-6.829,0,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,audio_features,7ghmZhLpmQe9nTluI1czmr,spotify:track:7ghmZhLpmQe9nTluI1czmr,https://api.spotify.com/v1/tracks/7ghmZhLpmQe9nTluI1czmr,https://api.spotify.com/v1/audio-analysis/7ghmZhLpmQe9nTluI1czmr,262521,4
0.487,0.724,0,-5.905,1,0.0289,0.00224,1.03e-05,0.213,0.546,102.03,audio_features,72zmwnbXjx9fMUjw3mbDSs,spotify:track:72zmwnbXjx9fMUjw3mbDSs,https://api.spotify.com/v1/tracks/72zmwnbXjx9fMUjw3mbDSs,https://api.spotify.com/v1/audio-analysis/72zmwnbXjx9fMUjw3mbDSs,225560,4
0.561,0.419,4,-12.254,1,0.0313,0.921,0.0252,0.108,0.227,137.39,audio_features,2EWnKuspetOzgfBtmaNZvJ,spotify:track:2EWnKuspetOzgfBtmaNZvJ,https://api.spotify.com/v1/tracks/2EWnKuspetOzgfBtmaNZvJ,https://api.spotify.com/v1/audio-analysis/2EWnKuspetOzgfBtmaNZvJ,235989,4
0.368,0.267,8,-9.395,0,0.0428,0.655,2.24e-05,0.0834,0.194,91.88,audio_features,1dX6oGAG5PaexuPj29PsYd,spotify:track:1dX6oGAG5PaexuPj29PsYd,https://api.spotify.com/v1/tracks/1dX6oGAG5PaexuPj29PsYd,https://api.spotify.com/v1/audio-analysis/1dX6oGAG5PaexuPj29PsYd,377000,4
0.73,0.758,1,-4.888,1,0.0653,0.147,0.0,0.311,0.877,120.041,audio_features,1oxOiOjsi7plNOZEhoPLPj,spotify:track:1oxOiOjsi7plNOZEhoPLPj,https://api.spotify.com/v1/tracks/1oxOiOjsi7plNOZEhoPLPj,https://api.spotify.com/v1/audio-analysis/1oxOiOjsi7plNOZEhoPLPj,206493,4
0.531,0.568,5,-5.53,1,0.0571,0.253,7.7e-05,0.26,0.438,164.127,audio_features,6r6n5OmXkdsOxN2iCj5UE0,spotify:track:6r6n5OmXkdsOxN2iCj5UE0,https://api.spotify.com/v1/tracks/6r6n5OmXkdsOxN2iCj5UE0,https://api.spotify.com/v1/audio-analysis/6r6n5OmXkdsOxN2iCj5UE0,194760,4
0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,audio_features,32zkKx35Et6A515oZKxDkD,spotify:track:32zkKx35Et6A515oZKxDkD,https://api.spotify.com/v1/tracks/32zkKx35Et6A515oZKxDkD,https://api.spotify.com/v1/audio-analysis/32zkKx35Et6A515oZKxDkD,281407,4
0.487,0.48,5,-6.005,0,0.0709,0.271,2.09e-06,0.261,0.33,98.766,audio_features,5T5b5ZLAUPjtGUTdaH8KLd,spotify:track:5T5b5ZLAUPjtGUTdaH8KLd,https://api.spotify.com/v1/tracks/5T5b5ZLAUPjtGUTdaH8KLd,https://api.spotify.com/v1/audio-analysis/5T5b5ZLAUPjtGUTdaH8KLd,232490,4
0.562,0.724,6,-8.627,0,0.0271,0.0124,1.42e-06,0.223,0.855,113.056,audio_features,4iwpCp7qdDLngGI3gsVTza,spotify:track:4iwpCp7qdDLngGI3gsVTza,https://api.spotify.com/v1/tracks/4iwpCp7qdDLngGI3gsVTza,https://api.spotify.com/v1/audio-analysis/4iwpCp7qdDLngGI3gsVTza,245728,4
0.325,0.903,2,-3.173,1,0.117,0.00327,6.13e-06,0.0962,0.401,148.446,audio_features,7d9sZF7jmepe2EYdETlNWK,spotify:track:7d9sZF7jmepe2EYdETlNWK,https://api.spotify.com/v1/tracks/7d9sZF7jmepe2EYdETlNWK,https://api.spotify.com/v1/audio-analysis/7d9sZF7jmepe2EYdETlNWK,218600,4
0.613,0.335,9,-6.791,1,0.0281,0.841,0.000161,0.194,0.245,108.014,audio_features,5XSU59wtE5CRCAEyHmmGy4,spotify:track:5XSU59wtE5CRCAEyHmmGy4,https://api.spotify.com/v1/tracks/5XSU59wtE5CRCAEyHmmGy4,https://api.spotify.com/v1/audio-analysis/5XSU59wtE5CRCAEyHmmGy4,245780,4
0.648,0.936,0,-4.745,1,0.0762,0.085,6.93e-06,0.482,0.566,120.708,audio_features,7h6lpVuSGPW6RNjDXKpYDh,spotify:track:7h6lpVuSGPW6RNjDXKpYDh,https://api.spotify.com/v1/tracks/7h6lpVuSGPW6RNjDXKpYDh,https://api.spotify.com/v1/audio-analysis/7h6lpVuSGPW6RNjDXKpYDh,248880,4
0.512,0.768,1,-4.673,1,0.045,0.0213,3.2e-06,0.0918,0.322,126.907,audio_features,34WI9hCaE3AzbOYT9wFXLP,spotify:track:34WI9hCaE3AzbOYT9wFXLP,https://api.spotify.com/v1/tracks/34WI9hCaE3AzbOYT9wFXLP,https://api.spotify.com/v1/audio-analysis/34WI9hCaE3AzbOYT9wFXLP,224840,4
0.586,0.4,2,-8.739,1,0.0289,0.893,0.578,0.161,0.43,112.33,audio_features,5KPXcfXaGOaWUqOHLDXFRP,spotify:track:5KPXcfXaGOaWUqOHLDXFRP,https://api.spotify.com/v1/tracks/5KPXcfXaGOaWUqOHLDXFRP,https://api.spotify.com/v1/audio-analysis/5KPXcfXaGOaWUqOHLDXFRP,237973,4
0.214,0.263,9,-13.207,0,0.0336,0.968,0.853,0.126,0.113,137.561,audio_features,1Rd5OVjqDAr5xC96MHt448,spotify:track:1Rd5OVjqDAr5xC96MHt448,https://api.spotify.com/v1/tracks/1Rd5OVjqDAr5xC96MHt448,https://api.spotify.com/v1/audio-analysis/1Rd5OVjqDAr5xC96MHt448,384439,3
0.567,0.263,5,-13.51,1,0.103,0.891,0.0,0.183,0.247,111.86,audio_features,1phSI7mJzqlu2HE6gIwu7I,spotify:track:1phSI7mJzqlu2HE6gIwu7I,https://api.spotify.com/v1/tracks/1phSI7mJzqlu2HE6gIwu7I,https://api.spotify.com/v1/audio-analysis/1phSI7mJzqlu2HE6gIwu7I,136000,4
0.515,0.804,6,-5.345,0,0.0398,0.00322,0.00229,0.149,0.298,123.969,audio_features,0ZK8TGOsngrstVPsnrHbK1,spotify:track:0ZK8TGOsngrstVPsnrHbK1,https://api.spotify.com/v1/tracks/0ZK8TGOsngrstVPsnrHbK1,https://api.spotify.com/v1/audio-analysis/0ZK8TGOsngrstVPsnrHbK1,287080,4
0.665,0.823,8,-5.686,1,0.059,0.048,0.0,0.0927,0.672,136.992,audio_features,58hbLmAfFQA4zbxcbRCO4P,spotify:track:58hbLmAfFQA4zbxcbRCO4P,https://api.spotify.com/v1/tracks/58hbLmAfFQA4zbxcbRCO4P,https://api.spotify.com/v1/audio-analysis/58hbLmAfFQA4zbxcbRCO4P,187013,4
0.599,0.597,9,-8.322,1,0.0277,0.124,0.00123,0.0946,0.639,115.027,audio_features,2o42MZ6TGgRFWlOm0qyflO,spotify:track:2o42MZ6TGgRFWlOm0qyflO,https://api.spotify.com/v1/tracks/2o42MZ6TGgRFWlOm0qyflO,https://api.spotify.com/v1/audio-analysis/2o42MZ6TGgRFWlOm0qyflO,181387,4
0.786,0.686,4,-7.18,1,0.0289,0.276,0.668,0.0416,0.542,119.997,audio_features,35QAUfIbfIXT3p3cWhaKxZ,spotify:track:35QAUfIbfIXT3p3cWhaKxZ,https://api.spotify.com/v1/tracks/35QAUfIbfIXT3p3cWhaKxZ,https://api.spotify.com/v1/audio-analysis/35QAUfIbfIXT3p3cWhaKxZ,261773,4
0.723,0.669,0,-6.784,1,0.0348,0.0522,0.183,0.109,0.349,125.053,audio_features,5w3CRkbTWXfbYepIdFpGUN,spotify:track:5w3CRkbTWXfbYepIdFpGUN,https://api.spotify.com/v1/tracks/5w3CRkbTWXfbYepIdFpGUN,https://api.spotify.com/v1/audio-analysis/5w3CRkbTWXfbYepIdFpGUN,224133,4
0.76,0.674,3,-6.425,1,0.0411,0.231,0.0027,0.0728,0.797,140.022,audio_features,1bHEcHv3lUkLFAebNnaPNE,spotify:track:1bHEcHv3lUkLFAebNnaPNE,https://api.spotify.com/v1/tracks/1bHEcHv3lUkLFAebNnaPNE,https://api.spotify.com/v1/audio-analysis/1bHEcHv3lUkLFAebNnaPNE,204067,4
0.557,0.501,2,-10.827,0,0.0269,0.666,0.837,0.117,0.271,139.149,audio_features,4mRSbPLnOm54ttkTYvxxSY,spotify:track:4mRSbPLnOm54ttkTYvxxSY,https://api.spotify.com/v1/tracks/4mRSbPLnOm54ttkTYvxxSY,https://api.spotify.com/v1/audio-analysis/4mRSbPLnOm54ttkTYvxxSY,281011,4
0.537,0.414,2,-7.952,1,0.0404,0.218,2.1e-06,0.103,0.459,117.101,audio_features,75hwtYcghca6YKW4i6C6fP,spotify:track:75hwtYcghca6YKW4i6C6fP,https://api.spotify.com/v1/tracks/75hwtYcghca6YKW4i6C6fP,https://api.spotify.com/v1/audio-analysis/75hwtYcghca6YKW4i6C6fP,374653,4
0.59,0.704,0,-7.058,1,0.0284,0.223,0.0825,0.103,0.691,137.968,audio_features,37ZgsOy8t4vMnGtMExr6ah,spotify:track:37ZgsOy8t4vMnGtMExr6ah,https://api.spotify.com/v1/tracks/37ZgsOy8t4vMnGtMExr6ah,https://api.spotify.com/v1/audio-analysis/37ZgsOy8t4vMnGtMExr6ah,264725,4
0.742,0.289,5,-7.833,0,0.115,0.543,4.57e-05,0.228,0.71,147.986,audio_features,4vcoNCrTtunmJ9q8srpVly,spotify:track:4vcoNCrTtunmJ9q8srpVly,https://api.spotify.com/v1/tracks/4vcoNCrTtunmJ9q8srpVly,https://api.spotify.com/v1/audio-analysis/4vcoNCrTtunmJ9q8srpVly,243509,4
0.607,0.709,9,-7.428,1,0.0538,0.372,0.0,0.294,0.551,97.006,audio_features,2QwpEi3eNToZCCMMRcOj0u,spotify:track:2QwpEi3eNToZCCMMRcOj0u,https://api.spotify.com/v1/tracks/2QwpEi3eNToZCCMMRcOj0u,https://api.spotify.com/v1/audio-analysis/2QwpEi3eNToZCCMMRcOj0u,163690,4
0.54,0.847,11,-6.52,1,0.0297,0.303,0.272,0.109,0.62,148.936,audio_features,3DpuYpzkvUWXbmzCm6pfzR,spotify:track:3DpuYpzkvUWXbmzCm6pfzR,https://api.spotify.com/v1/tracks/3DpuYpzkvUWXbmzCm6pfzR,https://api.spotify.com/v1/audio-analysis/3DpuYpzkvUWXbmzCm6pfzR,220609,4
0.614,0.807,10,-3.405,0,0.0529,0.13,0.0,0.255,0.427,99.989,audio_features,4Wg7VfvO7NVG57R8cSPDQG,spotify:track:4Wg7VfvO7NVG57R8cSPDQG,https://api.spotify.com/v1/tracks/4Wg7VfvO7NVG57R8cSPDQG,https://api.spotify.com/v1/audio-analysis/4Wg7VfvO7NVG57R8cSPDQG,200987,4
0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,audio_features,0yTJtxZJ5VLfBEHhiNUNeY,spotify:track:0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/tracks/0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/audio-analysis/0yTJtxZJ5VLfBEHhiNUNeY,197427,4
0.293,0.29,2,-11.596,1,0.0454,0.696,0.875,0.1,0.0373,128.276,audio_features,0TLAptKgYxe7F0KewWH6X6,spotify:track:0TLAptKgYxe7F0KewWH6X6,https://api.spotify.com/v1/tracks/0TLAptKgYxe7F0KewWH6X6,https://api.spotify.com/v1/audio-analysis/0TLAptKgYxe7F0KewWH6X6,257220,4
0.602,0.755,2,-5.791,1,0.0397,0.000995,0.0799,0.412,0.646,135.042,audio_features,60W7Co2AoP5VVG5Gwu6p5P,spotify:track:60W7Co2AoP5VVG5Gwu6p5P,https://api.spotify.com/v1/tracks/60W7Co2AoP5VVG5Gwu6p5P,https://api.spotify.com/v1/audio-analysis/60W7Co2AoP5VVG5Gwu6p5P,261560,4
0.504,0.553,4,-7.307,1,0.0391,0.415,0.0,0.494,0.371,148.271,audio_features,2L4svdCoN1swy0bZioZrcR,spotify:track:2L4svdCoN1swy0bZioZrcR,https://api.spotify.com/v1/tracks/2L4svdCoN1swy0bZioZrcR,https://api.spotify.com/v1/audio-analysis/2L4svdCoN1swy0bZioZrcR,207720,4
0.577,0.604,3,-7.84,0,0.0332,0.182,0.00211,0.205,0.351,99.997,audio_features,1ahzHj4rfljE8w4ZwpEjOM,spotify:track:1ahzHj4rfljE8w4ZwpEjOM,https://api.spotify.com/v1/tracks/1ahzHj4rfljE8w4ZwpEjOM,https://api.spotify.com/v1/audio-analysis/1ahzHj4rfljE8w4ZwpEjOM,318147,4
0.492,0.504,10,-6.322,1,0.0473,0.238,0.0,0.153,0.262,152.855,audio_features,6i40XRqEwHAnSxwZWasMRp,spotify:track:6i40XRqEwHAnSxwZWasMRp,https://api.spotify.com/v1/tracks/6i40XRqEwHAnSxwZWasMRp,https://api.spotify.com/v1/audio-analysis/6i40XRqEwHAnSxwZWasMRp,203333,4
0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,audio_features,7tMbZ0RGW0jFsBw7ipEPEV,spotify:track:7tMbZ0RGW0jFsBw7ipEPEV,https://api.spotify.com/v1/tracks/7tMbZ0RGW0jFsBw7ipEPEV,https://api.spotify.com/v1/audio-analysis/7tMbZ0RGW0jFsBw7ipEPEV,254013,4
0.551,0.503,7,-6.678,0,0.17,0.0475,0.0,0.116,0.305,80.266,audio_features,7pttGrC2YJYQ997ZryXGCG,spotify:track:7pttGrC2YJYQ997ZryXGCG,https://api.spotify.com/v1/tracks/7pttGrC2YJYQ997ZryXGCG,https://api.spotify.com/v1/audio-analysis/7pttGrC2YJYQ997ZryXGCG,228147,4
0.375,0.63,7,-5.131,1,0.0453,0.0552,0.0,0.107,0.349,115.728,audio_features,3EEr6l5PYelwkrvvKX7N0X,spotify:track:3EEr6l5PYelwkrvvKX7N0X,https://api.spotify.com/v1/tracks/3EEr6l5PYelwkrvvKX7N0X,https://api.spotify.com/v1/audio-analysis/3EEr6l5PYelwkrvvKX7N0X,202200,4
0.408,0.817,0,-4.59,1,0.0759,0.000163,0.03,0.403,0.288,136.617,audio_features,2sewj0rFvlr3aEM3bGy12n,spotify:track:2sewj0rFvlr3aEM3bGy12n,https://api.spotify.com/v1/tracks/2sewj0rFvlr3aEM3bGy12n,https://api.spotify.com/v1/audio-analysis/2sewj0rFvlr3aEM3bGy12n,196947,4
0.683,0.547,8,-11.816,1,0.0399,0.491,0.612,0.109,0.777,133.572,audio_features,1LYoxeji7NdE2tOcD30ReM,spotify:track:1LYoxeji7NdE2tOcD30ReM,https://api.spotify.com/v1/tracks/1LYoxeji7NdE2tOcD30ReM,https://api.spotify.com/v1/audio-analysis/1LYoxeji7NdE2tOcD30ReM,175947,4
0.449,0.481,6,-6.999,1,0.0432,0.199,0.0446,0.0746,0.212,117.407,audio_features,59yTEzjOYeugvF9WKAvONs,spotify:track:59yTEzjOYeugvF9WKAvONs,https://api.spotify.com/v1/tracks/59yTEzjOYeugvF9WKAvONs,https://api.spotify.com/v1/audio-analysis/59yTEzjOYeugvF9WKAvONs,272681,4
0.638,0.819,10,-4.991,0,0.0643,0.0177,0.0,0.312,0.721,101.031,audio_features,4vuJuTLFomqItDrn482nzV,spotify:track:4vuJuTLFomqItDrn482nzV,https://api.spotify.com/v1/tracks/4vuJuTLFomqItDrn482nzV,https://api.spotify.com/v1/audio-analysis/4vuJuTLFomqItDrn482nzV,187893,4
0.651,0.465,4,-7.538,1,0.0328,0.503,0.0455,0.495,0.585,107.75,audio_features,77iRifbhkJGvGBBRNykUwN,spotify:track:77iRifbhkJGvGBBRNykUwN,https://api.spotify.com/v1/tracks/77iRifbhkJGvGBBRNykUwN,https://api.spotify.com/v1/audio-analysis/77iRifbhkJGvGBBRNykUwN,197040,4
0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,audio_features,6L3VWDPDTQkQFkqvmpAUMU,spotify:track:6L3VWDPDTQkQFkqvmpAUMU,https://api.spotify.com/v1/tracks/6L3VWDPDTQkQFkqvmpAUMU,https://api.spotify.com/v1/audio-analysis/6L3VWDPDTQkQFkqvmpAUMU,228467,4
0.314,0.344,9,-8.273,0,0.0325,0.889,0.00585,0.108,0.192,76.553,audio_features,2wQlywnCQG88drPNdEOuRO,spotify:track:2wQlywnCQG88drPNdEOuRO,https://api.spotify.com/v1/tracks/2wQlywnCQG88drPNdEOuRO,https://api.spotify.com/v1/audio-analysis/2wQlywnCQG88drPNdEOuRO,156000,4
0.469,0.392,4,-10.472,1,0.0418,0.83,0.0277,0.0937,0.322,133.33,audio_features,5sWF1EZGm727f3b620vkbC,spotify:track:5sWF1EZGm727f3b620vkbC,https://api.spotify.com/v1/tracks/5sWF1EZGm727f3b620vkbC,https://api.spotify.com/v1/audio-analysis/5sWF1EZGm727f3b620vkbC,213000,4
0.639,0.859,1,-3.923,1,0.0554,0.18,0.000499,0.0798,0.523,115.97,audio_features,5aV4HUW9RFOB0aXq0Ud9s0,spotify:track:5aV4HUW9RFOB0aXq0Ud9s0,https://api.spotify.com/v1/tracks/5aV4HUW9RFOB0aXq0Ud9s0,https://api.spotify.com/v1/audio-analysis/5aV4HUW9RFOB0aXq0Ud9s0,270104,4
0.485,0.877,7,-3.263,1,0.0348,0.406,0.156,0.284,0.682,129.898,audio_features,21iSFtrC2VHP3PfImVTglV,spotify:track:21iSFtrC2VHP3PfImVTglV,https://api.spotify.com/v1/tracks/21iSFtrC2VHP3PfImVTglV,https://api.spotify.com/v1/audio-analysis/21iSFtrC2VHP3PfImVTglV,132632,4
0.658,0.785,0,-8.513,1,0.036,0.181,0.00223,0.724,0.345,125.015,audio_features,1p2TWJxUlHE5JR0sE6E1d7,spotify:track:1p2TWJxUlHE5JR0sE6E1d7,https://api.spotify.com/v1/tracks/1p2TWJxUlHE5JR0sE6E1d7,https://api.spotify.com/v1/audio-analysis/1p2TWJxUlHE5JR0sE6E1d7,225748,4
0.483,0.813,7,-4.834,1,0.0942,0.685,0.0,0.227,0.695,183.905,audio_features,7dfQNWgVxikbrdvEmsfPMA,spotify:track:7dfQNWgVxikbrdvEmsfPMA,https://api.spotify.com/v1/tracks/7dfQNWgVxikbrdvEmsfPMA,https://api.spotify.com/v1/audio-analysis/7dfQNWgVxikbrdvEmsfPMA,248360,4
0.559,0.76,8,-4.682,1,0.0575,0.00228,0.000481,0.052,0.433,125.773,audio_features,3QzbEvmnuZIONNv82PylZb,spotify:track:3QzbEvmnuZIONNv82PylZb,https://api.spotify.com/v1/tracks/3QzbEvmnuZIONNv82PylZb,https://api.spotify.com/v1/audio-analysis/3QzbEvmnuZIONNv82PylZb,232187,4
0.773,0.451,5,-9.796,0,0.279,0.785,2.23e-06,0.0902,0.439,163.924,audio_features,39GNDyrCTPMlXb9JHLAAm3,spotify:track:39GNDyrCTPMlXb9JHLAAm3,https://api.spotify.com/v1/tracks/39GNDyrCTPMlXb9JHLAAm3,https://api.spotify.com/v1/audio-analysis/39GNDyrCTPMlXb9JHLAAm3,171789,4
0.768,0.654,11,-6.223,0,0.0762,0.203,0.000235,0.168,0.543,102.01,audio_features,5fdzPMOxUqVJYSzTP5cFP7,spotify:track:5fdzPMOxUqVJYSzTP5cFP7,https://api.spotify.com/v1/tracks/5fdzPMOxUqVJYSzTP5cFP7,https://api.spotify.com/v1/audio-analysis/5fdzPMOxUqVJYSzTP5cFP7,186333,4
0.424,0.356,6,-8.374,1,0.0777,0.792,0.0,0.148,0.0738,125.41,audio_features,5JTAGruCIDyRLhKLwFkTnS,spotify:track:5JTAGruCIDyRLhKLwFkTnS,https://api.spotify.com/v1/tracks/5JTAGruCIDyRLhKLwFkTnS,https://api.spotify.com/v1/audio-analysis/5JTAGruCIDyRLhKLwFkTnS,209537,4
0.678,0.62,1,-10.024,1,0.321,0.036,0.00557,0.138,0.433,135.553,audio_features,4v20N4W83XDJORt7WCedII,spotify:track:4v20N4W83XDJORt7WCedII,https://api.spotify.com/v1/tracks/4v20N4W83XDJORt7WCedII,https://api.spotify.com/v1/audio-analysis/4v20N4W83XDJORt7WCedII,298027,4
0.323,0.112,1,-15.767,1,0.0351,0.972,0.106,0.0935,0.0996,86.564,audio_features,3EYj5rxRbNM3nijF9dOtry,spotify:track:3EYj5rxRbNM3nijF9dOtry,https://api.spotify.com/v1/tracks/3EYj5rxRbNM3nijF9dOtry,https://api.spotify.com/v1/audio-analysis/3EYj5rxRbNM3nijF9dOtry,168000,4
0.823,0.411,0,-7.061,1,0.0557,0.409,0.00135,0.649,0.397,90.997,audio_features,2TyCAfhwu5tRqFW8VnGMIL,spotify:track:2TyCAfhwu5tRqFW8VnGMIL,https://api.spotify.com/v1/tracks/2TyCAfhwu5tRqFW8VnGMIL,https://api.spotify.com/v1/audio-analysis/2TyCAfhwu5tRqFW8VnGMIL,257547,4
0.564,0.945,1,-4.705,1,0.0493,0.0189,0.0,0.359,0.399,101.003,audio_features,0aersVHlGGXcHeRvHtuaSt,spotify:track:0aersVHlGGXcHeRvHtuaSt,https://api.spotify.com/v1/tracks/0aersVHlGGXcHeRvHtuaSt,https://api.spotify.com/v1/audio-analysis/0aersVHlGGXcHeRvHtuaSt,246333,4
0.601,0.784,2,-5.622,0,0.0333,0.00476,0.0127,0.347,0.726,94.019,audio_features,1qBLtdOv2zTzq0tkc6Vy6t,spotify:track:1qBLtdOv2zTzq0tkc6Vy6t,https://api.spotify.com/v1/tracks/1qBLtdOv2zTzq0tkc6Vy6t,https://api.spotify.com/v1/audio-analysis/1qBLtdOv2zTzq0tkc6Vy6t,230853,4
0.62,0.11,8,-13.704,1,0.0416,0.949,6.28e-06,0.16,0.211,111.362,audio_features,21HfUACOv1lgBiYocruoW8,spotify:track:21HfUACOv1lgBiYocruoW8,https://api.spotify.com/v1/tracks/21HfUACOv1lgBiYocruoW8,https://api.spotify.com/v1/audio-analysis/21HfUACOv1lgBiYocruoW8,198133,4
0.525,0.855,7,-4.641,1,0.0522,0.00118,0.0,0.281,0.211,100.028,audio_features,3PVsWhlUR6mNxU9fk1BWca,spotify:track:3PVsWhlUR6mNxU9fk1BWca,https://api.spotify.com/v1/tracks/3PVsWhlUR6mNxU9fk1BWca,https://api.spotify.com/v1/audio-analysis/3PVsWhlUR6mNxU9fk1BWca,227367,4
0.552,0.851,2,-6.229,1,0.033,0.0014,0.782,0.131,0.941,154.96,audio_features,3cp8xX1N5jewfKU2oY2Y08,spotify:track:3cp8xX1N5jewfKU2oY2Y08,https://api.spotify.com/v1/tracks/3cp8xX1N5jewfKU2oY2Y08,https://api.spotify.com/v1/audio-analysis/3cp8xX1N5jewfKU2oY2Y08,227000,4
0.287,0.229,4,-14.678,1,0.0327,0.971,0.408,0.109,0.155,80.728,audio_features,5qngJJcuGPqUyX3VPKvH11,spotify:track:5qngJJcuGPqUyX3VPKvH11,https://api.spotify.com/v1/tracks/5qngJJcuGPqUyX3VPKvH11,https://api.spotify.com/v1/audio-analysis/5qngJJcuGPqUyX3VPKvH11,245200,4
0.543,0.298,0,-9.167,1,0.0683,0.597,1.49e-06,0.0804,0.254,125.523,audio_features,1x1BKrrpq7CfOZPBeUsx16,spotify:track:1x1BKrrpq7CfOZPBeUsx16,https://api.spotify.com/v1/tracks/1x1BKrrpq7CfOZPBeUsx16,https://api.spotify.com/v1/audio-analysis/1x1BKrrpq7CfOZPBeUsx16,261103,4
0.411,0.662,11,-6.158,1,0.032,0.211,0.0067,0.176,0.356,155.858,audio_features,1vG6jMgSoqT3zG9tuDrL2E,spotify:track:1vG6jMgSoqT3zG9tuDrL2E,https://api.spotify.com/v1/tracks/1vG6jMgSoqT3zG9tuDrL2E,https://api.spotify.com/v1/audio-analysis/1vG6jMgSoqT3zG9tuDrL2E,222293,4
0.637,0.686,9,-8.03,1,0.0568,0.278,0.00702,0.0576,0.652,132.992,audio_features,2hDtkP0ge2Gckcj7qi2NQ2,spotify:track:2hDtkP0ge2Gckcj7qi2NQ2,https://api.spotify.com/v1/tracks/2hDtkP0ge2Gckcj7qi2NQ2,https://api.spotify.com/v1/audio-analysis/2hDtkP0ge2Gckcj7qi2NQ2,247794,4
0.726,0.861,6,-5.167,1,0.0695,0.277,4.12e-06,0.0534,0.711,91.966,audio_features,4kK14radw0XfwxJDPt9tnP,spotify:track:4kK14radw0XfwxJDPt9tnP,https://api.spotify.com/v1/tracks/4kK14radw0XfwxJDPt9tnP,https://api.spotify.com/v1/audio-analysis/4kK14radw0XfwxJDPt9tnP,243413,4
0.346,0.429,8,-12.187,1,0.0832,0.262,0.000827,0.138,0.0885,158.931,audio_features,6YaC65M3ujeROidG3b09J0,spotify:track:6YaC65M3ujeROidG3b09J0,https://api.spotify.com/v1/tracks/6YaC65M3ujeROidG3b09J0,https://api.spotify.com/v1/audio-analysis/6YaC65M3ujeROidG3b09J0,260867,3
